/* DATA DESCRIPTION:
Citation:	Expedition 347 Scientists (2014): Interstitial water geochemistry from IODP Site 347-M0059. doi:10.1594/PANGAEA.839904
Related to:	Andrén, Thomas; Jørgensen, Bo Barker; Cotterill, Carol; Expedition 347 Scientists (2015): Baltic Sea Paleoenvironment. Proceedings of the IODP, Integrated Ocean Drilling Program, doi:10.2204/iodp.proc.347.2015
Project(s):	Integrated Ocean Drilling Program / International Ocean Discovery Program (IODP) (URI: http://www.iodp.org/)
Coverage:	MEDIAN LATITUDE: 55.004913 * MEDIAN LONGITUDE: 10.108168 * SOUTH-BOUND LATITUDE: 55.004750 * WEST-BOUND LONGITUDE: 10.107828 * NORTH-BOUND LATITUDE: 55.005083 * EAST-BOUND LONGITUDE: 10.108467
	DATE/TIME START: 2013-09-13T19:30:00 * DATE/TIME END: 2013-10-31T12:45:00
	MINIMUM DEPTH, sediment/rock: 0.1 m * MAXIMUM DEPTH, sediment/rock: 117.6 m
Event(s):	347-M0059 * LATITUDE: 55.004912 * LONGITUDE: 10.108164 * DATE/TIME START: 2013-09-13T19:30:00 * DATE/TIME END: 2013-10-30T01:00:00 * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL)
	347-M0059A (BSB-3) * LATITUDE: 55.004917 * LONGITUDE: 10.108183 * DATE/TIME START: 2013-09-13T19:30:00 * DATE/TIME END: 2013-09-15T06:50:00 * ELEVATION: -37.1 m * Recovery: 85.41 m * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 28 cores, 86.7m drilled
	347-M0059B (BSB-3) * LATITUDE: 55.004983 * LONGITUDE: 10.108467 * DATE/TIME START: 2013-09-15T17:30:00 * DATE/TIME END: 2013-09-18T15:30:00 * ELEVATION: -37.1 m * Recovery: 28.63 m * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 29 cores, 144.03m drilled
	347-M0059C (BSB-3) * LATITUDE: 55.004830 * LONGITUDE: 10.107828 * DATE/TIME START: 2013-09-19T08:55:00 * DATE/TIME END: 2013-09-22T05:15:00 * ELEVATION: -37.1 m * Recovery: 104.42 m * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 84 cores, 158.68m drilled
	347-M0059D (BSB-3) * LATITUDE: 55.005083 * LONGITUDE: 10.108050 * DATE/TIME START: 2013-10-29T04:55:00 * DATE/TIME END: 2013-10-29T23:15:00 * ELEVATION: -37.1 m * Recovery: 92.54 m * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 28 cores, 86.57m drilled
	347-M0059E (BSB-3) * LATITUDE: 55.004750 * LONGITUDE: 10.108317 * DATE/TIME START: 2013-10-30T01:00:00 * DATE/TIME END: 2013-10-31T12:45:00 * ELEVATION: -37.1 m * Recovery: 95.35 m * LOCATION: Baltic Sea, Lille Belt * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 37 cores, 100.8m drilled
Parameter(s):	Event label (Event)
	Sample code/label (Sample code/label) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	Type (Type) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * COMMENT: Of sample
	DEPTH, sediment/rock [m] (Depth) * GEOCODE
	Volume [ml] (Vol) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	pH (pH) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	Salinity (Sal) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Refractometer
	Alkalinity, total [mmol(eq)/l] (AT) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Titration
	Chlorinity [mmol/l] (cl) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Bromide [mmol/l] (Br-) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Sulphate [mmol/l] ([SO4]2-) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Hydrogen sulphide [mmol/l] (H2S) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Photometry
	Ammonium [mmol/l] ([NH4]+) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	Sodium [mmol/l] (Na) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Potassium [mmol/l] (K) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Magnesium [mmol/l] (Mg) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Calcium [mmol/l] (Ca) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Strontium [µmol/l] (Sr) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Lithium [µmol/l] (Li) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Silicic acid [µmol/l] (H4SiO4) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Barium [µmol/l] (Ba) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Boron [µmol/l] (B) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Aluminium [µmol/l] (Al) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Phosphate [µmol/l] (PO4) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Iron 2+ [µmol/l] (Fe2+) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Manganese [µmol/l] (Mn) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Rubidium [µmol/l] (Rb) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Vanadium [µmol/l] (V) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Zirconium [nmol/l] (Zr) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	4868 data points
*/
Event	Sample code/label	Type	Depth [m]	Vol [ml]	pH	Sal	AT [mmol(eq)/l]	cl [mmol/l]	Br- [mmol/l]	[SO4]2- [mmol/l]	H2S [mmol/l]	[NH4]+ [mmol/l]	Na [mmol/l]	K [mmol/l]	Mg [mmol/l]	Ca [mmol/l]	Sr [µmol/l]	Li [µmol/l]	H4SiO4 [µmol/l]	Ba [µmol/l]	B [µmol/l]	Al [µmol/l]	PO4 [µmol/l]	Fe2+ [µmol/l]	Mn [µmol/l]	Rb [µmol/l]	V [µmol/l]	Zr [nmol/l]
347-M0059B	347-M0059B-25P-1,28-33	Rhizon sample	117.61	14.50	7.71	15.51	2.50	262.27	0.36	10.22	0.00	0.25	249.28	3.35	19.36	15.40	252.57	32.13	376.00	0.84	158.26	0.00	0.00	24.76	17.04	0.00	0.07	0
347-M0059C	347-M0059C-1H-1,120-130	Squeezed sample	1.25	17.00	8.09	26.95	60.77	379.43	0.66	0.11		6.04	346.37	11.21	51.39	9.94	86.60	35.10	1569.17	0.76	1023.96	0.48	1.22	7.61	574.47	1.09	0.47	
347-M0059C	347-M0059C-1H-2,120-130	Squeezed sample	2.75	8.50	8.00	28.76	107.40	386.84	0.76	0.03		10.80	357.02	10.82	58.75	11.42	102.83	37.89	1422.11	2.03	1188.60	0.48	1.40	322.68	479.27	0.78	0.14	10000
347-M0059C	347-M0059C-2H-1,120-130	Squeezed sample	4.25	17.00	7.70	29.73	115.40	384.87	0.84	0.26		15.83	378.56	13.56	61.18	11.42	99.35	39.98	1364.79	2.34	1476.27	0.33	1.00	202.88	296.70	1.42	0.31	20000
347-M0059C	347-M0059C-2H-2,120-130	Squeezed sample	5.75	4.00	8.01	30.42	109.53	390.79	0.90	0.29		19.18	378.60	14.47	60.28	10.89	91.84	41.43	1210.25	2.04	1257.05	3.48	0.67	18.01	233.17	1.71	1.01	40000
347-M0059C	347-M0059C-3H-1,120-130	Squeezed sample	7.55	14.00	7.62	31.65	135.73	394.40	0.96	0.04		22.30	400.57	14.73	67.15	11.92	105.04	44.20	1226.99	4.07	1602.07	0.37	1.70	73.70	346.94	1.58	0.54	70000
347-M0059C	347-M0059C-4H-2,120-130	Squeezed sample	10.85	8.00	7.93	32.46	141.03	392.50	1.04	0.06		26.02	395.65	15.30	71.34	10.83	102.26	49.29	1252.27	7.31	1799.09	0.63	1.72	207.36	175.73	1.64	0.48	110000
347-M0059C	347-M0059C-5H-1,120-130	Squeezed sample	14.15	7.50	7.83	32.35	148.00	391.41	1.12	0.19		26.29	399.39	16.23	74.35	9.62	97.68	52.49	1199.57	8.68	1797.24	1.41	1.71	164.10	139.50	1.70	0.53	180000
347-M0059C	347-M0059C-9H-1,120-130	Squeezed sample	27.35	4.00	7.69	32.56	181.51	337.02	1.25	0.27		39.13	365.38	17.27	78.42	6.57	85.13	69.73	1239.81	5.52	1875.87	0.56	2.13	116.04	94.76	1.99	0.56	580000
347-M0059C	347-M0059C-10H-1,120-130	Squeezed sample	30.65	7.00	7.57	31.55	178.06	323.66	1.27	0.16		39.66	341.63	16.71	73.94	6.04	78.11	69.01	1171.44	4.95	1715.84	2.48	1.92	56.37	84.44	1.95	0.63	490000
347-M0059C	347-M0059C-11H-2,120-130	Squeezed sample	35.45	6.00	7.72	30.16	172.12	302.21	1.22	0.08		42.34	301.09	15.40	65.17	5.33	70.25	67.35	1132.63	3.92	1507.72	4.23	1.44	48.62	69.75	1.86	0.70	560000
347-M0059C	347-M0059C-12H-2,120-130	Squeezed sample	38.75	3.50	8.06	28.30	186.20	289.98	1.21	0.08		37.52	219.49	11.50	46.78	4.22	52.15	66.71	843.51	3.68	1036.91	0.15	0.89	5.68	59.72	1.79	0.86	490000
347-M0059C	347-M0059C-13H-1,135-145	Squeezed sample	40.70	2.00	8.09	25.20	148.07	252.04	0.95	1.36		35.37	256.15	13.00	53.28	5.44	71.92		1093.47	7.52	1233.93	0.41	1.32	20.15	96.95			
347-M0059C	347-M0059C-14H-2,45-55	Squeezed sample	43.10	7.00	8.03	23.00	135.72	236.82	0.93	0.85		36.45	236.49	12.43	46.25	6.46	69.64	60.15	1045.75	5.96	993.43	0.70	0.74	11.51	91.32	1.39	0.82	350000
347-M0059C	347-M0059C-15H-1,135-145	Squeezed sample	47.30	3.00	7.97	22.20	132.76	224.38	0.89	0.38		35.91	211.40	10.36	41.27	8.88	77.35	52.79	1071.03	7.52	889.56	0.59	0.76	30.84	100.31	0.96	0.47	130000
347-M0059C	347-M0059C-16H-1,130-140	Squeezed sample	48.17	5.00	8.18	19.28	90.47	242.72	0.87	1.71		32.43																
347-M0059C	347-M0059C-17H-2,5-15	Squeezed sample	51.72	2.00	7.60	14.80	64.44	242.52	0.92	0.05		25.18	148.76	5.00	23.71	20.83	120.18		1299.27	98.89	305.34	0.56	0.11	229.74	17.31			
347-M0059C	347-M0059C-18H-2,10-20	Squeezed sample	55.07	5.00	7.49	11.85	32.10	164.06	0.56	0.01		12.65	131.23	2.90	20.92	27.22	168.57	47.85	844.22	123.36	121.91	0.52	0.01	251.05	3.11	0.00		10000
347-M0059C	347-M0059C-19H-2,10-20	Squeezed sample	58.37	6.00	7.38	10.16	14.83	151.49	0.45	0.01		4.91	90.08	1.29	15.58	33.36	165.49	39.97	717.46	58.38	47.82	0.48	0.00	376.58	4.24	0.00		0
347-M0059C	347-M0059C-20H-1,135-145	Squeezed sample	61.42	8.00	7.02	8.85	6.80	140.89	0.36	0.01		1.70	66.72	0.64	11.40	33.36	138.21	22.48	624.89	27.22	49.67	1.04	0.00	893.37	6.88	0.00		20000
347-M0059C	347-M0059C-21H-1,135-145	Squeezed sample	64.72	6.00	7.15	8.36	3.30	136.38	0.10	0.02		0.50	62.64	0.52	10.22	33.81	128.62	16.48	447.93	16.14	57.35	1.26	0.00	936.34	50.51	0.00		20000
347-M0059C	347-M0059C-22H-1,130-140	Squeezed sample	67.97	6.00	7.07	8.36	4.30	137.71	0.23	0.04		0.34	68.51	0.51	8.92	30.64	128.97	21.19	479.26	16.81	48.10	0.93	0.00	672.93	59.72	0.00		20000
347-M0059C	347-M0059C-23H-2,5-15	Squeezed sample	71.52	7.00	7.13	8.85	4.40	148.82	0.20	0.08		0.34	89.82	0.61	9.00	28.67	146.66	26.29	518.43	17.18	56.70	0.96	0.00	615.63	44.76	0.00		20000
347-M0059C	347-M0059C-24H-2,10-20	Squeezed sample	74.87	0.50	7.77		4.50					0.45																
347-M0059C	347-M0059C-25H-1,130-140	Squeezed sample	77.87	12.00	7.15	11.08	4.60	190.32	0.20	0.03		0.39	136.19	0.80	9.46	22.29	215.13	30.57	557.24	22.55	122.38	1.78	0.00	814.04	30.03	0.00		20000
347-M0059C	347-M0059C-26H-1,135-145	Squeezed sample	81.22	17.00	7.24	12.50	5.00	219.64	0.21	0.01		0.50	169.03	1.08	11.77	22.08	303.58	39.49	639.49	26.22	170.01	0.96	0.00	637.30	29.07	0.00		20000
347-M0059C	347-M0059C-1H-1,69-74	Rhizon sample	0.72	29.00	7.88	25.05	54.08	370.71	0.59	1.10	2.45	3.43	325.62	9.01	43.57	8.42	68.82	24.16	1293.57	1.23	639.16	0.30	0.90	0.00	319.45	0.75	0.19	10000
347-M0059C	347-M0059C-1H-2,89-94	Rhizon sample	2.42	30.00	7.43	28.40	99.08	395.75	0.73	0.05	0.00	8.94	371.86	13.16	58.88	11.36	103.16	41.39	1485.85	7.72	1360.65	1.59	0.66	101.33	349.67	1.39	0.42	10000
347-M0059C	347-M0059C-2H-1,73-78	Rhizon sample	3.76	25.00	7.58	28.94	104.96	377.10	0.79	0.37		14.78	355.07	11.68	59.16	10.97	93.93	40.80	1255.47	2.60	1263.53	0.85	1.02	337.36	320.91	1.02	0.16	10000
347-M0059C	347-M0059C-3H-1,64-69	Rhizon sample	6.97	18.00	7.78	29.59	106.84	377.55	0.88	0.86		18.86	360.94	12.57	61.55	10.52	86.32	41.78	997.33	2.47	1200.63	1.52	1.03	74.85	317.27	1.11	0.74	50000
347-M0059C	347-M0059C-3H-2,75-80	Rhizon sample	8.58		7.58	31.37	132.88	388.67	0.97	0.06		21.77	384.86	13.26	68.42	11.34	98.32	47.99	1089.55	4.69	1358.80	0.48	1.73	143.25	316.17	1.26	0.33	30000
347-M0059C	347-M0059C-4H-1,106-111	Rhizon sample	10.69	23.00	7.73	31.48	147.40	385.58	1.00	0.19		25.14	377.95	13.37	69.12	10.13	91.97	48.61	1036.85	5.80	1209.88	0.37	1.47	198.76	172.27	1.38	0.25	60000
347-M0059C	347-M0059C-5H-1,100-105	Rhizon sample	13.93	15.00	7.65	32.18	163.64	376.17	1.05	0.21		27.99	382.21	14.14	74.59	9.66	95.66	52.08	1101.66	9.04	1576.17	1.48	1.85	261.26	140.89	1.44	0.32	130000
347-M0059C	347-M0059C-6H-1,79-84	Rhizon sample	17.02	12.00	7.64	31.91	167.24	366.38	1.10	0.24		30.07	357.20	13.95	72.13	7.94	85.21	11.06	1019.05	7.57	1459.62	0.56	1.69	114.78	140.74	0.22	0.06	30000
347-M0059C	347-M0059C-7H-1,112-117	Rhizon sample	20.65	13.00	7.79	31.86	175.80	357.47	1.17	0.23		34.99	378.60	15.53	80.02	7.12	80.24	61.95	1058.93	4.84	1456.85	1.96	1.23	95.30	122.25	1.59	0.40	280000
347-M0059C	347-M0059C-8H-1,105-110	Rhizon sample	23.88	9.00	7.92	31.37	169.08					37.59																
347-M0059C	347-M0059C-9H-1,71-76	Rhizon sample	26.84	7.00	7.85	30.48	176.48					37.26																
347-M0059C	347-M0059C-10H-1,100-105	Rhizon sample	30.43	7.00		30.59																						
347-M0059C	347-M0059C-11H-1,135-140	Rhizon sample	34.08	6.00		28.65																						
347-M0059C	347-M0059C-12H-1,71-76	Rhizon sample	36.74	4.00	8.09	26.71	160.48	280.19	1.07	0.23		38.88																
347-M0059C	347-M0059C-13H-1,110-115	Rhizon sample	40.43		23.90		255.31	0.95	1.41																			
347-M0059C	347-M0059C-14H-1,21-26	Rhizon sample	42.84		22.34																							
347-M0059C	347-M0059C-15H-1,91-96	Rhizon sample	44.46		21.80																							
347-M0059C	347-M0059C-16H-1,103-108	Rhizon sample	47.88		17.59																							
347-M0059C	347-M0059C-17H-1,130-135	Rhizon sample	51.45		14.25																							
347-M0059C	347-M0059C-18H-1,78-83	Rhizon sample	54.23		12.53																							
347-M0059C	347-M0059C-19H-1,110-115	Rhizon sample	57.85		9.56																							
347-M0059C	347-M0059C-20H-1,110-115	Rhizon sample	61.15		9.18																							
347-M0059C	347-M0059C-21H-1,110-115	Rhizon sample	64.24		8.54																							
347-M0059C	347-M0059C-22H-1,110-115	Rhizon sample	67.75		8.21		130.71	0.23	0.05																			
347-M0059C	347-M0059C-23H-1,135-140	Rhizon sample	71.30		9.24																							
347-M0059C	347-M0059C-24H-1,68-73	Rhizon sample	73.93	7.19	9.94	4.27	156.72	0.20	0.15			107.83	0.68	9.39	27.55	169.25	26.26	535.16	13.18	84.08	1.56	0.00	769.45	45.54	0.00	0.10	0.02	
347-M0059C	347-M0059C-25H-1,75-80	Rhizon sample	77.30		11.39		187.75	0.20	0.07			132.71	0.76	9.58	23.24	209.88	31.05	560.09	20.86	126.72	1.74	0.00	888.17	32.02	0.00	0.11	0.02	
347-M0059C	347-M0059C-26H-1,110-115	Rhizon sample	80.95		12.96		216.60	0.21	0.22			148.80	0.88	10.73	20.27	268.55	41.87	686.13	20.86	155.95	1.52	0.00	776.61	27.76	0.00	0.13	0.01	
347-M0059D	347-M0059D-1H-1,135-140	Rhizon sample	1.38	32.00	7.59	27.04	86.24	379.30	0.67	0.10	0.00	6.06	341.37	10.50	52.62	10.14	87.98	34.23	1502.94	1.08	1050.78	0.00	1.53	25.28	616.51	0.97	0.17	
347-M0059D	347-M0059D-1H-2,66-71	Rhizon sample	2.19	30.00	7.70	28.23	97.56	381.89	0.72	0.03	0.00	9.16	355.81	11.22	58.38	11.46	103.02	40.46	1523.23	1.76	1294.98	0.44	1.73	281.85	562.27	1.13	0.16	10000
347-M0059D	347-M0059D-2H-1,135-140	Rhizon sample	3.18	18.00	7.45	29.14	111.96	382.01	0.80	0.07	0.00	14.23	345.24	11.46	57.15	10.93	96.28	43.55	1278.62	2.61	1321.80	0.41	1.42	373.53	350.94	1.36	0.14	10000
347-M0059D	347-M0059D-2H-2,135-140	Rhizon sample	4.68	12.00	7.65	29.47	121.12	380.64	0.85	0.04		16.70	349.46	11.90	58.38	10.88	92.83	41.38	1209.90	2.89	1356.03	0.85	1.45	238.34	281.77	1.36	0.19	0
347-M0059D	347-M0059D-3H-1,135-140	Rhizon sample	6.48	15.00	7.32	30.97	140.64	385.48	0.95	0.04		21.28	364.07	12.74	64.35	11.10	95.59	43.80	1054.66	4.33	1438.35	0.85	1.77	122.61	332.74	1.45	0.32	20000
347-M0059D	347-M0059D-3H-2,135-140	Rhizon sample	7.98	9.00	7.54	29.63	117.64	375.51	0.88	0.07		19.49	356.20	12.38	60.93	11.00	92.81	41.46	1076.73	3.10	1403.20	2.26	1.68	150.45	338.75	1.26	0.29	20000
347-M0059D	347-M0059D-4H-1,135-140	Rhizon sample	9.78	23.00	7.16	32.00	158.16	388.46	1.03	0.04		24.74	343.02	12.57	64.64	9.46	88.77	48.44	1043.97	7.37	1443.90	0.41	1.65	273.44	152.12	1.35	0.30	90000
347-M0059D	347-M0059D-4H-2,135-140	Rhizon sample	11.28	18.00	7.30	30.92	148.04	394.66	1.02	0.06		23.75	359.50	12.99	65.75	10.42	93.60	44.79	1050.38	6.31	1500.32	2.71	1.75	213.45	238.45	1.19	0.34	60000
347-M0059D	347-M0059D-5H-1,135-140	Rhizon sample	13.08	21.00	7.28	31.89	164.48	377.42	1.05	0.22		27.22	352.72	13.30	68.26	9.14	89.40	47.63	1052.52	9.04	1553.97	1.26	1.74	280.78	127.54	1.15	0.32	110000
347-M0059D	347-M0059D-5H-2,135-140	Rhizon sample	14.58	15.00	7.58	32.67	170.28	377.43	1.09	0.04		29.69	361.55	14.04	71.01	8.93	90.74	55.44	1064.63	8.77	1598.37	1.78	1.82	215.95	146.51	1.43	0.42	150000
347-M0059D	347-M0059D-6H-1,135-140	Rhizon sample	16.38	13.00	7.46	32.44	174.52	367.93	1.11	0.14		29.38	350.67	13.86	71.22	8.08	86.12	54.86	1036.85	8.85	1548.42	0.59	1.85	150.74	151.12	1.50	0.47	180000
347-M0059D	347-M0059D-6H-2,135-140	Rhizon sample	17.88	12.00	7.58	32.61	170.28	365.13	1.14	0.06		33.10	372.34	15.01	77.80	8.20	91.85	57.57	1108.06	9.26	1642.77	1.93	2.02	142.18	153.17	1.53	0.49	220000
347-M0059D	347-M0059D-7H-1,135-140	Rhizon sample	19.68	11.00	7.63	32.33	189.36	351.82	1.17	0.08		35.26	343.02	13.99	72.54	7.01	81.96	57.92	1042.91	7.89	1557.67	1.19	1.91	125.56	133.57	1.45	0.45	220000
347-M0059D	347-M0059D-7H-2,135-140	Rhizon sample	21.18	16.00	7.59	31.98	185.88	352.26	1.15	0.30		33.40	339.67	13.87	70.81	6.95	80.93	55.27	1006.23	7.90	1548.42	1.04	1.84	133.98	132.06	1.31	0.43	200000
347-M0059D	347-M0059D-8H-1,135-140	Rhizon sample	22.98	10.00	7.72	31.87	186.64	344.97	1.18	0.04		37.43	346.63	14.67	75.95	6.71	82.85	62.56	1127.29	6.00	1651.10	1.04	2.13	149.38	109.41	1.36	0.42	300000
347-M0059D	347-M0059D-9H-1,135-140	Rhizon sample	26.28	8.00	7.68	31.18	197.76	327.24	1.18	0.04		38.04	335.19	14.70	74.72	6.48	80.13	61.63	1105.57	5.87	1633.52	2.52	2.19	129.63	95.73	1.38	0.40	310000
347-M0059D	347-M0059D-10H-1,134-139	Rhizon sample	29.57	8.00	7.52	30.10	197.76	319.09	1.23	0.05		38.35	323.44	14.62	72.95	6.19	77.86	64.33	1090.26	5.40	1689.02	0.44	2.19	120.83	106.16	1.58	0.37	340000
347-M0059D	347-M0059D-11H-1,135-140	Rhizon sample	32.88	3.00	7.47	27.35	179.64	275.34	1.06	0.12		37.12	284.86	13.31	64.51	5.34	70.04	52.64	1020.47	4.63	1551.20	0.78	1.93	95.34	104.95	1.18	0.33	250000
347-M0059D	347-M0059D-12H-1,135-140	Rhizon sample	36.18	6.00	7.44	26.55	173.88	267.22	1.08	0.05		37.43	264.94	12.53	61.26	5.31	70.16	61.99	1021.90	6.64	1515.12	0.63	2.04	130.13	89.01	1.33	0.42	300000
347-M0059D	347-M0059D-13H-1,135-140	Rhizon sample	39.48	3.50	7.14	23.12	148.16	236.51	0.95	0.17		35.88	231.01	10.98	52.54	5.06	66.34	44.04	993.77	8.39	1353.25	1.45	1.84	125.53	114.47	0.74	0.27	140000
347-M0059D	347-M0059D-14H-1,135-140	Rhizon sample	42.78	5.00	7.36	21.75	145.96	223.75	0.91	0.06		36.19	221.66	10.36	49.21	6.20	74.16	56.55	1051.45	8.24	1263.53	0.37	1.69	114.19	100.77	0.90	0.40	180000
347-M0059D	347-M0059D-15H-1,135-140	Rhizon sample	46.08	5.00	7.31	18.43	121.12	196.14	0.77	0.33		33.41	190.56	8.25	40.06	9.67	79.96	49.10	1052.52	9.27	904.45	2.78	1.47	179.25	152.63	0.45	0.24	40000
347-M0059D	347-M0059D-16H-1,135-140	Rhizon sample	49.38	1.00	6.90	11.40	73.24					23.51																0
