/* DATA DESCRIPTION:
Citation:	Expedition 347 Scientists (2014): Interstitial water geochemistry from IODP Site 347-M0063. doi:10.1594/PANGAEA.839909
Related to:	Andrén, Thomas; Jørgensen, Bo Barker; Cotterill, Carol; Expedition 347 Scientists (2015): Baltic Sea Paleoenvironment. Proceedings of the IODP, Integrated Ocean Drilling Program, doi:10.2204/iodp.proc.347.2015
Project(s):	Integrated Ocean Drilling Program / International Ocean Discovery Program (IODP) (URI: http://www.iodp.org/)
Coverage:	MEDIAN LATITUDE: 58.622333 * MEDIAN LONGITUDE: 18.254166 * SOUTH-BOUND LATITUDE: 58.622167 * WEST-BOUND LONGITUDE: 18.253867 * NORTH-BOUND LATITUDE: 58.622500 * EAST-BOUND LONGITUDE: 18.254467
	DATE/TIME START: 2013-10-08T11:00:00 * DATE/TIME END: 2013-10-19T05:30:00
	MINIMUM DEPTH, sediment/rock: 0.8 m * MAXIMUM DEPTH, sediment/rock: 102.3 m
Event(s):	347-M0063 * LATITUDE: 58.622333 * LONGITUDE: 18.254162 * DATE/TIME START: 2013-10-08T11:00:00 * DATE/TIME END: 2013-10-17T00:40:00 * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL)
	347-M0063A (BSB-9) * LATITUDE: 58.622333 * LONGITUDE: 18.254167 * DATE/TIME START: 2013-10-08T11:00:00 * DATE/TIME END: 2013-10-11T01:20:00 * ELEVATION: -437.1 m * Recovery: 101.53 m * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 41 core, 116.26m drilled
	347-M0063B (BSB-9) * LATITUDE: 58.622417 * LONGITUDE: 18.253867 * DATE/TIME START: 2013-10-11T10:20:00 * DATE/TIME END: 2013-10-11T22:25:00 * ELEVATION: -437.1 m * Recovery: 41.12 m * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 14 cores, 29m drilled
	347-M0063C (BSB-9) * LATITUDE: 58.622250 * LONGITUDE: 18.254467 * DATE/TIME START: 2013-10-13T02:50:00 * DATE/TIME END: 2013-10-14T17:15:00 * ELEVATION: -437.1 m * Recovery: 120.05 m * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 41 core, 96.4m drilled
	347-M0063D (BSB-9) * LATITUDE: 58.622500 * LONGITUDE: 18.254333 * DATE/TIME START: 2013-10-14T19:20:00 * DATE/TIME END: 2013-10-16T14:25:00 * ELEVATION: -437.1 m * Recovery: 114.13 m * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 41 core, 87.3m drilled
	347-M0063E (BSB-9) * LATITUDE: 58.622167 * LONGITUDE: 18.254000 * DATE/TIME START: 2013-10-17T00:40:00 * DATE/TIME END: 2013-10-19T05:30:00 * ELEVATION: -437.1 m * Recovery: 127.68 m * LOCATION: Baltic Sea, Landsort Deep * CAMPAIGN: Exp347 (Baltic Sea Paleoenvironment) * BASIS: Greatship Manisha (URI: http://greatshipglobal.com/) * DEVICE: Drilling/drill rig (DRILL) * COMMENT: Drilling Depth Method (DSF): tag sea floor; Core Depth Method (CSF): let overlap if long. 44 cores, 92.8m drilled
Parameter(s):	Event label (Event)
	Sample code/label (Sample code/label) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	Type (Type) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * COMMENT: Of sample
	DEPTH, sediment/rock [m] (Depth) * GEOCODE
	Volume [ml] (Vol) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	pH (pH) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	Salinity (Sal) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Refractometer
	Alkalinity, total [mmol(eq)/l] (AT) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Titration
	Chlorinity [mmol/l] (cl) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Bromide [mmol/l] (Br-) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Sulphate [mmol/l] ([SO4]2-) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Ion-exchange-chromatography
	Hydrogen sulphide [mmol/l] (H2S) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: Photometry
	Ammonium [mmol/l] ([NH4]+) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html)
	Sodium [mmol/l] (Na) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Potassium [mmol/l] (K) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Magnesium [mmol/l] (Mg) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Calcium [mmol/l] (Ca) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Strontium [µmol/l] (Sr) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Lithium [µmol/l] (Li) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Silicic acid [µmol/l] (H4SiO4) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Barium [µmol/l] (Ba) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Boron [µmol/l] (B) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Aluminium [µmol/l] (Al) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Phosphate [µmol/l] (PO4) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Iron 2+ [µmol/l] (Fe2+) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Manganese [µmol/l] (Mn) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Rubidium [µmol/l] (Rb) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Molybdenum [µmol/l] (Mo) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Vanadium [µmol/l] (V) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
	Zirconium [nmol/l] (Zr) * PI: Expedition 347 Scientists (URL: http://www.pangaea.de/ddi?request=iodp-msp/BSBP_staff&title=Expedition+347+Scientists&format=html) * METHOD: ICP-OES, Inductively coupled plasma - optical emission spectrometry
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	7130 data points
*/
Event	Sample code/label	Type	Depth [m]	Vol [ml]	pH	Sal	AT [mmol(eq)/l]	cl [mmol/l]	Br- [mmol/l]	[SO4]2- [mmol/l]	H2S [mmol/l]	[NH4]+ [mmol/l]	Na [mmol/l]	K [mmol/l]	Mg [mmol/l]	Ca [mmol/l]	Sr [µmol/l]	Li [µmol/l]	H4SiO4 [µmol/l]	Ba [µmol/l]	B [µmol/l]	Al [µmol/l]	PO4 [µmol/l]	Fe2+ [µmol/l]	Mn [µmol/l]	Rb [µmol/l]	Mo [µmol/l]	V [µmol/l]	Zr [nmol/l]
347-M0063B	347-M0063B-4H-2,119-124	Rhizon sample	8.07	6.00	8.17	14.10	44.00	189.32	0.37	0.06		5.16	166.68	5.27	24.11	3.84	41.03	14.30	1113.05	4.29	314.68	2.11	0.92	2.58	222.25	0.51		0.15	10
347-M0063B	347-M0063B-5H-1,135-140	Rhizon sample	9.38	10.00	8.17	11.80	31.50	160.95	0.30	1.55		4.21	138.02	4.22	19.20	3.24	32.77	11.35	863.45	2.96	255.02	0.52	0.92	2.97	221.52	0.45	0.09	0.11	0
347-M0063B	347-M0063B-5H-2,135-140	Rhizon sample	10.88	13.00	8.27	13.90	46.50	189.47	0.37	0.19		5.35	162.51	5.18	23.31	4.64	45.18	13.94	760.55	1.91	312.64	0.74	1.25	35.49	387.03	0.48	0.20	0.10	0
347-M0063B	347-M0063B-6H-1,135-140	Rhizon sample	11.38	5.00	8.17	14.60	49.30	194.96	0.39	0.02		5.03	193.21	6.41	27.69	5.68	57.11	15.75	838.53	2.52	350.66	0.00	1.08	43.84	395.03	0.60	0.28	0.08	20
347-M0063B	347-M0063B-6H-2,86-91	Rhizon sample	12.39	6.00	8.22	14.10	48.30	189.09	0.38	0.09		5.73	187.86	6.38	27.02	5.43	54.27	15.46	740.61	2.67	336.79	4.04	0.97	39.54	412.31	0.58	1.45	0.13	60
347-M0063B	347-M0063B-7H-1,135-140	Rhizon sample	13.38	4.00	8.23	13.90	45.60	181.54	0.37	0.03		5.60	166.46	5.92	23.14	4.90	45.96	16.87	585.72	1.27	272.32	0.63	0.55	2.29	296.64	0.66	0.94	0.14	70
347-M0063B	347-M0063B-7H-2,135-140	Rhizon sample	14.88	8.00	8.11	14.50	52.60	188.21	0.40	0.03		6.50	162.85	5.58	22.79	4.57	46.88	17.53	620.97	1.81	288.13	0.22	1.01	45.52	317.01	0.63	0.58	0.07	20
347-M0063B	347-M0063B-8H-1,128-133	Rhizon sample	16.31	0.10																									
347-M0063B	347-M0063B-8H-2,115-120	Rhizon sample	17.61	7.00	8.12	14.10	51.60	179.97	0.39	0.02		7.26	157.55	5.48	22.36	3.51	44.02	20.72	681.86	2.59	288.78	5.11	0.97	64.03	234.62	0.74	0.39	0.10	20
347-M0063B	347-M0063B-9H-1,135-140	Rhizon sample	18.38	8.00	8.08	13.50	49.20	175.68	0.38	0.05		8.22	154.50	5.30	22.05	2.92	40.54	22.48	659.43	3.29	265.47	1.70	0.81	14.88	196.24	0.72	0.49	0.11	120
347-M0063B	347-M0063B-9H-2,59-64	Rhizon sample	19.12	5.00	8.26	12.50	44.00	162.28	0.35	0.45		7.20	142.24	4.89	20.01	2.65	36.65	21.15	631.65	3.63	239.94	0.37	0.67	11.87	167.63	0.61	0.68	0.12	90
347-M0063B	347-M0063B-10H-1,104-109	Rhizon sample	20.07	3.50	8.24	12.90	49.40	165.91	0.37	0.14		9.05	143.71	5.17	21.48	2.70	39.48	23.30	723.52	8.22	240.13	0.00	0.67	0.00	90.81	0.65	2.00	0.82	140
347-M0063B	347-M0063B-11H-1,135-140	Rhizon sample	22.38	1.50	8.48	9.90	39.10					6.75																	
347-M0063B	347-M0063B-12H-1,135-140	Rhizon sample	24.38	10.00	8.07	11.50	40.40	148.80	0.33	0.05		7.96	124.01	3.88	17.26	5.51	35.71	19.32	713.55	12.70	159.28	0.59	0.32	9.72	114.85	0.35	4.30	0.36	70
347-M0063B	347-M0063B-13H-1,132-137	Rhizon sample	26.35	4.00	8.02	10.40	36.50	133.92	0.29	0.05		6.90	108.22	3.30	14.25	6.10	32.28	15.65	594.98	11.89	111.55	0.30	0.17	35.71	105.54	0.21	0.36	0.12	20
347-M0063B	347-M0063B-14H-1,135-140	Rhizon sample	28.38	8.00	7.84	9.30	28.60	124.05	0.27	0.02		4.93	96.91	2.31	12.26	7.86	30.81	10.11	657.65	12.07	85.75	6.23	0.11	309.97	54.53	0.24	0.00	0.01	0
347-M0063C	347-M0063C-1H-1,135-140	Rhizon sample	1.38	13.00	7.66	10.60	27.20	166.10	0.28	0.04		2.82	133.84	4.08	16.61	3.51	29.75	9.74	781.91	2.02	176.58	0.41	0.66	248.90	1138.53	0.43	0.00	0.10	0
347-M0063C	347-M0063C-1H-2,135-140	Rhizon sample	2.88	10.00	7.87	11.00	30.20	170.23	0.31	0.03		3.45	159.16	4.82	21.06	4.33	36.82	10.33	865.59	2.53	222.74	0.78	0.93	239.05	1230.56	0.47	0.00	0.14	30
347-M0063C	347-M0063C-2H-1,134-139	Rhizon sample	3.37	11.00	7.90	11.50	34.20	174.23	0.33	0.03		4.16	143.54	4.44	19.33	3.50	31.73	11.46	697.53	3.09	213.95	0.70	0.86	70.52	746.23	0.47	0.00	0.13	20
347-M0063C	347-M0063C-2H-2,135-140	Rhizon sample	4.87	7.00	8.06	11.70	37.50	174.01	0.33	0.21		4.93	163.59	4.90	23.65	3.36	34.93	11.65	866.65	3.20	282.58	0.15	1.03	0.16	414.67	0.52	0.00	0.29	30
347-M0063C	347-M0063C-3H-1,90-95	Rhizon sample	4.93	6.00	8.12	12.00	41.50	179.85	0.35	0.19		5.42	150.80	4.58	22.35	3.03	33.83	11.50	978.81	4.18	281.38	0.26	1.04	0.00	222.07	0.57	0.13	0.22	0
347-M0063C	347-M0063C-3H-2,121-126	Rhizon sample	6.29	7.00	8.12	12.80	44.04	185.66	0.36	0.07		5.57	154.68	5.13	23.02	3.39	36.89	13.58	1043.26	4.18	287.85	0.26	0.83	1.20	206.79	0.75	4.44	0.14	0
347-M0063C	347-M0063C-4H-1,135-140	Rhizon sample	7.38	11.00	8.04	13.00	47.40	188.76	0.37	0.08		5.57	158.90	5.38	23.41	3.89	39.93	14.29	818.59	2.80	294.61	1.59	0.93	5.84	327.37	0.73	0.82	0.09	20
347-M0063C	347-M0063C-4H-2,47-52	Rhizon sample	8.00	6.00	8.10	12.60	43.30	180.64	0.36	0.04		5.42	160.37	5.42	22.79	3.96	39.85	14.45	645.54	1.83	295.53	0.44	0.77	19.64	327.19	0.70	0.82	0.08	60
347-M0063C	347-M0063C-5H-1,135-140	Rhizon sample	9.38	8.00	7.99	12.00	36.10	174.18	0.33	1.60		4.65	149.11	4.78	21.56	4.13	40.54	13.37	702.51	1.89	286.28	1.45	1.16	40.27	353.56	0.58	0.07	0.10	10
347-M0063C	347-M0063C-5H-2,127-132	Rhizon sample	10.80	11.00	7.99	13.70	49.40	191.41	0.39	0.06		6.06	160.81	5.20	23.37	4.75	47.50	14.88	891.94	2.44	311.26	0.00	1.23	38.98	322.46	0.55	0.04	0.12	0
347-M0063C	347-M0063C-6H-1,129-134	Rhizon sample	11.32	7.00	8.09	13.80	51.90	191.76	0.40	0.06		6.69	171.55	5.72	24.52	5.19	51.96	16.54	720.67	2.24	324.02	4.89	1.12	50.57	328.65	0.58	0.03	0.11	10
347-M0063C	347-M0063C-6H-2,70-75	Rhizon sample	12.17	8.00	8.03	13.90	52.50	188.50	0.39	0.06		6.34	167.07	6.07	23.67	4.92	48.93	18.54	637.35	2.42	297.94	3.19	0.73	39.41	311.01	0.90	0.99	0.09	160
347-M0063C	347-M0063C-7H-1,134-139	Rhizon sample	13.37	6.00	7.96	13.90	54.30	187.56	0.40	0.03		7.19	196.00	6.71	28.42	5.59	58.82	18.97	850.28	2.42	383.22	10.01	1.49	64.21	382.48	0.72	0.04	0.09	20
347-M0063C	347-M0063C-7H-2,84-89	Rhizon sample	14.36	8.00	7.96	14.10	57.40	188.48	0.41	0.01		7.61	163.77	5.79	23.24	4.36	48.00	19.93	692.18	1.93	309.50	0.96	1.13	54.08	303.55	0.64	0.05	0.08	60
347-M0063C	347-M0063C-8H-1,129-134	Rhizon sample	15.32	7.00	7.94	13.70	36.80	184.24	0.40	0.02		8.45	156.63	5.48	22.56	3.77	45.30	21.24	695.39	2.29	293.77	0.85	1.13	58.64	271.17	0.67	0.13	0.11	50
347-M0063C	347-M0063C-8H-2,70-75	Rhizon sample	16.17	8.00	8.11	13.90	53.20	180.19	0.39	0.04		8.10	159.90	5.74	22.86	3.51	44.41	22.89	679.37	2.50	286.00	0.59	0.91	58.68	229.34	0.70	0.40	0.10	50
347-M0063C	347-M0063C-9H-1,135-140	Rhizon sample	17.38	7.00	8.09	12.60	55.00	171.48	0.16	0.01		9.02	150.85	5.33	21.05	1.37	30.20	24.46	706.07	1.40	274.81	0.26	0.14	4.33	18.17	0.72	0.09	0.12	140
347-M0063C	347-M0063C-9H-2,78-83	Rhizon sample	18.31	7.00	8.08	12.50	52.40	170.31	0.16	0.01		9.30	148.98	5.12	21.21	1.61	33.85	24.12	774.79	2.78	279.35	0.00	0.11	0.00	5.00	0.57	0.72	0.31	70
347-M0063C	347-M0063C-10H-1,134-139	Rhizon sample	19.37	7.00	7.95	12.20	49.72	170.56	0.35	0.04		9.58	144.32	4.79	21.42	2.77	40.00	23.58	752.71	6.28	259.74	0.56	0.80	4.60	111.03	0.54	0.00	0.27	140
347-M0063C	347-M0063C-10H-2,89-94	Rhizon sample	20.41	2.00	7.73	11.70	48.50					9.51	143.63	4.89	22.16	3.12	39.97	0.36	734.56	6.11	246.51	0.37	0.43	2.60	133.04	0.00	0.00	0.00	30
347-M0063C	347-M0063C-11H-1,135-140	Rhizon sample	21.38	3.00	8.15	11.20	46.30	153.84	0.34	0.03		9.51	127.79	4.29	19.68	3.39	34.44	19.03	618.48	5.24	197.39	0.96	0.22	2.17	163.03	0.51		0.96	310
347-M0063C	347-M0063C-11H-2,72-77	Rhizon sample	22.25	3.00	8.15	10.80	46.00	148.93	0.33	0.03		9.16	120.92	4.00	17.84	3.66	33.91	17.82	663.70	7.03	196.00	2.30	0.51	1.45	125.68	0.45	3.38	0.29	70
347-M0063C	347-M0063C-12H-1,135-140	Rhizon sample	23.38	10.00	7.55	11.90	48.50	152.77	0.34	0.11		9.30	127.88	3.83	19.01	4.48	36.49	20.26	724.94	8.99	200.63	0.22	0.57	4.19	141.23	0.33	0.64	0.40	70
347-M0063C	347-M0063C-13H-1,127-132	Rhizon sample	25.30	3.00	7.82	10.10	38.00	132.47	0.29	0.03		7.68	115.40	3.33	16.02	2.59	29.42	17.40	720.31	4.14	155.40	0.00	0.12	0.00	22.72	0.16	0.04	0.12	0
347-M0063C	347-M0063C-14H-1,135-140	Rhizon sample	27.38	9.00	7.61	9.20	29.40	125.39	0.27	0.09		5.71	101.04	2.41	13.29	7.97	32.45	10.50	730.64	12.41	93.61	0.56	0.17	396.99	81.84	0.09	0.02	0.06	0
347-M0063C	347-M0063C-15H-1,136-140	Rhizon sample	29.38	6.00	7.73	8.10	23.80	125.08	0.27	0.09		4.09	82.12	1.71	10.58	8.05	28.09	8.74	445.43	12.17	57.72	3.34	0.04	185.69	23.26	0.13	0.07	0.04	0
347-M0063C	347-M0063C-16H-1,135-140	Rhizon sample	31.38	10.00	7.65	7.30	18.10	113.99	0.24	0.04		2.40	71.64	1.16	9.17	9.29	27.44	8.06	369.59	10.42	34.96	1.22	0.02	240.13	6.44	0.20	0.00	0.08	0
347-M0063C	347-M0063C-17H-1,135-140	Rhizon sample	33.38	6.00	7.90	6.10	15.90	89.37	0.18	0.03		1.72	62.90	0.83	8.66	10.32	28.04	6.72	445.08	8.57	24.97	2.22	0.02	329.84	27.04	0.20	0.00	0.09	0
347-M0063C	347-M0063C-18H-1,135-140	Rhizon sample	35.38	7.00	7.51	5.50	14.40	76.79	0.16	0.03		1.06	49.54	0.54	7.41	10.08	24.94	5.72	500.62	6.41	18.31	1.00	0.02	413.47	19.28	0.00	0.00	0.09	30
347-M0063C	347-M0063C-19H-1,135-140	Rhizon sample	37.38	9.50	7.58	4.70	15.10	64.65	0.13	0.02		0.74	40.67	0.44	7.56	10.74	24.50	7.46	563.29	5.57	19.24	0.82	0.02	396.10	23.21	0.00	0.00	0.07	0
347-M0063C	347-M0063C-20H-1,135-140	Rhizon sample	39.38	8.00	7.70	4.26	15.50	54.73	0.12	0.01		0.63	32.17	0.43	7.04	10.08	22.72	7.22	457.54	4.65	19.15	0.85	0.01	328.23	31.39	0.24	0.00	0.07	0
347-M0063C	347-M0063C-21H-1,135-140	Rhizon sample	41.38	6.50	7.52	3.60	16.40	45.19	0.10	0.01		0.57	25.21	0.40	6.61	9.73	21.27	6.48	646.61	3.79	17.30	1.19	0.03	366.01	35.41	0.00	0.00	0.07	0
347-M0063C	347-M0063C-22H-1,135-140	Rhizon sample	43.38	3.00	7.90	3.40	17.00	36.44	0.08	0.01		0.49	20.37	0.38	6.18	9.66	20.41	6.23	601.03	2.59	16.37	0.78	0.03	308.53	41.63	0.00	0.00	0.09	0
347-M0063C	347-M0063C-23H-1,135-140	Rhizon sample	45.38	4.00	7.81	2.70	16.80	29.08	0.07	0.01		0.33	15.91	0.30	5.34	9.36	18.45	5.39	298.95	2.86	12.02	0.85	0.02	153.03	58.16	0.00	0.01	0.08	0
347-M0063C	347-M0063C-24H-1,135-140	Rhizon sample	47.38	6.50	8.03	2.40	18.80	23.25	0.00	0.03		0.23	12.80	0.22	4.53	2.09	10.65	4.91	265.19	0.99	6.20	0.22	0.01	4.26	2.36	0.00	0.03	0.00	70
347-M0063C	347-M0063C-25H-1,135-140	Rhizon sample	49.38	6.00	8.05	2.00	17.60	18.57	0.04	0.03		0.16	11.07	0.15	3.83	7.68	14.70	4.31	262.63	1.71	5.64	0.26	0.01	40.40	36.99	0.04	0.06	0.07	0
347-M0063C	347-M0063C-26H-1,135-140	Rhizon sample	51.38	8.50	8.15	1.60	15.56	14.18	0.04	0.05		0.10	9.31	0.11	2.97	6.20	11.58	3.91	256.33	1.11	4.35	0.11	0.01	20.74	25.95	0.00	0.14	0.06	50
347-M0063C	347-M0063C-27H-1,135-140	Rhizon sample	53.38	4.50	8.23	1.30	14.72	10.30	0.03	0.03		0.08	8.51	0.10	2.38	5.47	9.47	3.25	246.11	0.74	4.53	0.59	0.02	9.40	28.45	0.00	0.18	0.08	0
347-M0063C	347-M0063C-28H-1,135-140	Rhizon sample	55.88	6.00	8.06	1.30	11.59	15.01	0.03	0.48		0.91	7.61	0.06	1.77	4.34	7.13	2.87	240.88	0.47	7.49	4.45	0.01	4.21	17.99	0.00	0.22	0.06	60
347-M0063C	347-M0063C-29H-1,135-140	Rhizon sample	59.18	6.00	8.41	0.70	10.60	4.86	0.02	0.03		0.06	6.11	0.05	1.11	2.79	4.93	2.54	218.62	0.34	4.44	1.37	0.01	0.00	8.38	0.00	0.24	0.03	100
347-M0063C	347-M0063C-30H-1,135-140	Rhizon sample	62.48	4.00	8.40	0.40	9.37	2.58	0.02	0.01		0.05	5.14	0.04	0.72	2.02	3.37	2.10	222.25	0.16	5.83	3.82	0.01	0.47	5.98	0.17	0.22	0.03	70
347-M0063C	347-M0063C-31H-1,134-140	Rhizon sample	65.77	7.00	8.38	1.10	7.28	16.31	0.03	0.92		0.08	5.91	0.05	0.66	1.95	3.32	2.00	186.18	0.21	5.46	1.37	0.01	0.00	5.66	0.00	0.22	0.03	70
347-M0063C	347-M0063C-32H-1,135-140	Rhizon sample	69.08	5.00	8.55	0.30	7.17	5.35	0.02	0.29		0.05	4.18	0.04	0.36	1.41	2.21	1.96	171.91	0.07	4.72	1.07	0.01	0.00	3.84	0.00	0.28	0.04	100
347-M0063C	347-M0063C-33H-1,135-140	Rhizon sample	72.38	7.00	8.59	0.00	6.21	1.48	0.01	0.06		0.05	3.78	0.03	0.24	1.10	1.80	1.76	189.03	0.04	4.53	2.11	0.01	0.00	3.00	0.00	0.26	0.03	70
347-M0063C	347-M0063C-34H-1,135-140	Rhizon sample	75.68	11.00	8.38	0.00	5.34	2.74	0.01	0.18		0.04	16.51	0.10	1.54	3.31	8.09	2.86	136.05	1.06	9.71	0.89	0.01	0.00	4.46	0.00	0.25	0.06	50
347-M0063C	347-M0063C-35H-1,135-140	Rhizon sample	78.98	3.00	8.40	0.00	3.24	1.17	0.00	0.26		0.04	0.96	0.03	0.00	0.36	0.16	1.10	142.53	0.00	1.29	31.43	0.01	8.29	2.29	0.00	0.00	0.00	130
347-M0063C	347-M0063C-37H-1,135-140	Rhizon sample	85.58	30.00	8.24	0.00	2.72	0.48	0.01	0.71		0.03	2.50	0.03	0.00	0.51	0.54	1.47	147.69	0.00	4.72	0.30	0.01	0.00	4.04	0.00	0.46	0.00	90
347-M0063C	347-M0063C-38H-1,135-140	Rhizon sample	88.88	15.00	8.09	0.00	2.58	0.70	0.01	0.78		0.04	2.55	0.02	0.00	0.49	0.55	1.45	159.34	0.00	5.18	0.89	0.01	0.00	5.00	0.00	0.43	0.00	110
